step,body,x,y,z,energy
2226,0,4.606321e+05,2.461729e+05,1.065285e+05,-2.652745e+33
2226,1,-3.815468e+09,1.371925e+11,5.936850e+10,-2.652745e+33
2232,0,4.625629e+05,2.479963e+05,1.073176e+05,-2.652753e+33
2232,1,-4.458556e+09,1.371757e+11,5.936124e+10,-2.652753e+33
2238,0,4.644936e+05,2.498273e+05,1.081099e+05,-2.652761e+33
2238,1,-5.101561e+09,1.371564e+11,5.935289e+10,-2.652761e+33
2244,0,4.664239e+05,2.516660e+05,1.089056e+05,-2.652769e+33
2244,1,-5.744469e+09,1.371346e+11,5.934343e+10,-2.652769e+33
2250,0,4.683539e+05,2.535122e+05,1.097045e+05,-2.652777e+33
2250,1,-6.387271e+09,1.371102e+11,5.933287e+10,-2.652777e+33
2256,0,4.702836e+05,2.553662e+05,1.105068e+05,-2.652785e+33
2256,1,-7.029953e+09,1.370832e+11,5.932122e+10,-2.652785e+33
2262,0,4.722129e+05,2.572277e+05,1.113124e+05,-2.652794e+33
2262,1,-7.672504e+09,1.370538e+11,5.930846e+10,-2.652794e+33
2268,0,4.741417e+05,2.590969e+05,1.121212e+05,-2.652802e+33
2268,1,-8.314912e+09,1.370218e+11,5.929461e+10,-2.652802e+33
2274,0,4.760701e+05,2.609736e+05,1.129334e+05,-2.652810e+33
2274,1,-8.957164e+09,1.369872e+11,5.927966e+10,-2.652810e+33
2280,0,4.779979e+05,2.628580e+05,1.137488e+05,-2.652818e+33
2280,1,-9.599250e+09,1.369501e+11,5.926361e+10,-2.652818e+33
2286,0,4.799253e+05,2.647500e+05,1.145676e+05,-2.652826e+33
2286,1,-1.024116e+10,1.369105e+11,5.924647e+10,-2.652826e+33
2292,0,4.818520e+05,2.666497e+05,1.153896e+05,-2.652834e+33
2292,1,-1.088287e+10,1.368683e+11,5.922822e+10,-2.652834e+33
2298,0,4.837782e+05,2.685569e+05,1.162150e+05,-2.652843e+33
2298,1,-1.152439e+10,1.368236e+11,5.920888e+10,-2.652843e+33
2304,0,4.857037e+05,2.704718e+05,1.170436e+05,-2.652851e+33
2304,1,-1.216569e+10,1.367764e+11,5.918844e+10,-2.652851e+33
2310,0,4.876285e+05,2.723942e+05,1.178755e+05,-2.652859e+33
2310,1,-1.280676e+10,1.367267e+11,5.916691e+10,-2.652859e+33
2316,0,4.895527e+05,2.743243e+05,1.187107e+05,-2.652867e+33
2316,1,-1.344759e+10,1.366744e+11,5.914428e+10,-2.652867e+33
2322,0,4.914760e+05,2.762620e+05,1.195492e+05,-2.652875e+33
2322,1,-1.408818e+10,1.366195e+11,5.912055e+10,-2.652875e+33
2328,0,4.933986e+05,2.782072e+05,1.203910e+05,-2.652884e+33
2328,1,-1.472850e+10,1.365622e+11,5.909573e+10,-2.652884e+33
2334,0,4.953203e+05,2.801601e+05,1.212361e+05,-2.652892e+33
2334,1,-1.536855e+10,1.365023e+11,5.906981e+10,-2.652892e+33
2340,0,4.972412e+05,2.821206e+05,1.220845e+05,-2.652900e+33
2340,1,-1.600831e+10,1.364399e+11,5.904280e+10,-2.652900e+33
2346,0,4.991612e+05,2.840886e+05,1.229361e+05,-2.652908e+33
2346,1,-1.664778e+10,1.363749e+11,5.901470e+10,-2.652908e+33
2352,0,5.010803e+05,2.860642e+05,1.237911e+05,-2.652916e+33
2352,1,-1.728693e+10,1.363074e+11,5.898550e+10,-2.652916e+33
2358,0,5.029984e+05,2.880475e+05,1.246493e+05,-2.652924e+33
2358,1,-1.792577e+10,1.362374e+11,5.895521e+10,-2.652924e+33
2364,0,5.049155e+05,2.900382e+05,1.255108e+05,-2.652933e+33
2364,1,-1.856427e+10,1.361649e+11,5.892382e+10,-2.652933e+33
2370,0,5.068316e+05,2.920366e+05,1.263755e+05,-2.652941e+33
2370,1,-1.920242e+10,1.360899e+11,5.889135e+10,-2.652941e+33
2376,0,5.087466e+05,2.940426e+05,1.272436e+05,-2.652949e+33
2376,1,-1.984022e+10,1.360123e+11,5.885778e+10,-2.652949e+33
2382,0,5.106605e+05,2.960561e+05,1.281149e+05,-2.652957e+33
2382,1,-2.047766e+10,1.359322e+11,5.882313e+10,-2.652957e+33
2388,0,5.125733e+05,2.980771e+05,1.289895e+05,-2.652965e+33
2388,1,-2.111471e+10,1.358496e+11,5.878738e+10,-2.652965e+33
2394,0,5.144848e+05,3.001057e+05,1.298674e+05,-2.652974e+33
2394,1,-2.175136e+10,1.357645e+11,5.875055e+10,-2.652974e+33
2400,0,5.163952e+05,3.021419e+05,1.307485e+05,-2.652982e+33
2400,1,-2.238762e+10,1.356769e+11,5.871262e+10,-2.652982e+33
2406,0,5.183043e+05,3.041856e+05,1.316329e+05,-2.652990e+33
2406,1,-2.302346e+10,1.355867e+11,5.867361e+10,-2.652990e+33
2412,0,5.202121e+05,3.062369e+05,1.325205e+05,-2.652998e+33
2412,1,-2.365887e+10,1.354941e+11,5.863351e+10,-2.652998e+33
2418,0,5.221187e+05,3.082957e+05,1.334115e+05,-2.653006e+33
2418,1,-2.429384e+10,1.353989e+11,5.859233e+10,-2.653006e+33
2424,0,5.240238e+05,3.103620e+05,1.343056e+05,-2.653014e+33
2424,1,-2.492836e+10,1.353012e+11,5.855006e+10,-2.653014e+33
2430,0,5.259276e+05,3.124359e+05,1.352031e+05,-2.653023e+33
2430,1,-2.556242e+10,1.352010e+11,5.850670e+10,-2.653023e+33
2436,0,5.278299e+05,3.145173e+05,1.361038e+05,-2.653031e+33
2436,1,-2.619600e+10,1.350983e+11,5.846226e+10,-2.653031e+33
2442,0,5.297308e+05,3.166062e+05,1.370077e+05,-2.653039e+33
2442,1,-2.682910e+10,1.349931e+11,5.841674e+10,-2.653039e+33
2448,0,5.316302e+05,3.187026e+05,1.379149e+05,-2.653047e+33
2448,1,-2.746170e+10,1.348854e+11,5.837014e+10,-2.653047e+33
2454,0,5.335280e+05,3.208065e+05,1.388254e+05,-2.653055e+33
2454,1,-2.809379e+10,1.347752e+11,5.832245e+10,-2.653055e+33
2460,0,5.354243e+05,3.229179e+05,1.397391e+05,-2.653064e+33
2460,1,-2.872535e+10,1.346625e+11,5.827368e+10,-2.653064e+33
2466,0,5.373190e+05,3.250368e+05,1.406560e+05,-2.653072e+33
2466,1,-2.935639e+10,1.345473e+11,5.822384e+10,-2.653072e+33
2472,0,5.392121e+05,3.271632e+05,1.415762e+05,-2.653080e+33
2472,1,-2.998688e+10,1.344297e+11,5.817291e+10,-2.653080e+33
2478,0,5.411035e+05,3.292971e+05,1.424996e+05,-2.653088e+33
2478,1,-3.061681e+10,1.343095e+11,5.812091e+10,-2.653088e+33
2484,0,5.429931e+05,3.314384e+05,1.434262e+05,-2.653096e+33
2484,1,-3.124617e+10,1.341868e+11,5.806783e+10,-2.653096e+33
2490,0,5.448811e+05,3.335872e+05,1.443561e+05,-2.653104e+33
2490,1,-3.187496e+10,1.340617e+11,5.801367e+10,-2.653104e+33
2496,0,5.467672e+05,3.357435e+05,1.452892e+05,-2.653113e+33
2496,1,-3.250315e+10,1.339340e+11,5.795844e+10,-2.653113e+33
2502,0,5.486516e+05,3.379072e+05,1.462255e+05,-2.653121e+33
2502,1,-3.313074e+10,1.338039e+11,5.790213e+10,-2.653121e+33
2508,0,5.505341e+05,3.400783e+05,1.471650e+05,-2.653129e+33
2508,1,-3.375771e+10,1.336713e+11,5.784475e+10,-2.653129e+33
2514,0,5.524147e+05,3.422569e+05,1.481078e+05,-2.653137e+33
2514,1,-3.438406e+10,1.335363e+11,5.778630e+10,-2.653137e+33
2520,0,5.542934e+05,3.444430e+05,1.490538e+05,-2.653145e+33
2520,1,-3.500977e+10,1.333987e+11,5.772678e+10,-2.653145e+33
2526,0,5.561701e+05,3.466364e+05,1.500030e+05,-2.653154e+33
2526,1,-3.563483e+10,1.332587e+11,5.766619e+10,-2.653154e+33
2532,0,5.580449e+05,3.488373e+05,1.509554e+05,-2.653162e+33
2532,1,-3.625922e+10,1.331162e+11,5.760453e+10,-2.653162e+33
2538,0,5.599176e+05,3.510456e+05,1.519110e+05,-2.653170e+33
2538,1,-3.688295e+10,1.329713e+11,5.754181e+10,-2.653170e+33
2544,0,5.617883e+05,3.532612e+05,1.528698e+05,-2.653178e+33
2544,1,-3.750599e+10,1.328238e+11,5.747801e+10,-2.653178e+33
2550,0,5.636569e+05,3.554843e+05,1.538318e+05,-2.653186e+33
2550,1,-3.812833e+10,1.326740e+11,5.741315e+10,-2.653186e+33
2556,0,5.655234e+05,3.577147e+05,1.547970e+05,-2.653194e+33
2556,1,-3.874997e+10,1.325216e+11,5.734723e+10,-2.653194e+33
2562,0,5.673877e+05,3.599525e+05,1.557654e+05,-2.653203e+33
2562,1,-3.937089e+10,1.323668e+11,5.728025e+10,-2.653203e+33
2568,0,5.692498e+05,3.621977e+05,1.567370e+05,-2.653211e+33
2568,1,-3.999107e+10,1.322096e+11,5.721220e+10,-2.653211e+33
2574,0,5.711097e+05,3.644503e+05,1.577117e+05,-2.653219e+33
2574,1,-4.061052e+10,1.320499e+11,5.714309e+10,-2.653219e+33
2580,0,5.729673e+05,3.667102e+05,1.586897e+05,-2.653227e+33
2580,1,-4.122921e+10,1.318877e+11,5.707293e+10,-2.653227e+33
2586,0,5.748227e+05,3.689774e+05,1.596708e+05,-2.653235e+33
2586,1,-4.184714e+10,1.317232e+11,5.700170e+10,-2.653235e+33
2592,0,5.766757e+05,3.712519e+05,1.606551e+05,-2.653244e+33
2592,1,-4.246428e+10,1.315561e+11,5.692942e+10,-2.653244e+33
2598,0,5.785263e+05,3.735338e+05,1.616425e+05,-2.653252e+33
2598,1,-4.308065e+10,1.313867e+11,5.685609e+10,-2.653252e+33
2604,0,5.803745e+05,3.758230e+05,1.626331e+05,-2.653260e+33
2604,1,-4.369621e+10,1.312148e+11,5.678170e+10,-2.653260e+33
2610,0,5.822203e+05,3.781195e+05,1.636269e+05,-2.653268e+33
2610,1,-4.431096e+10,1.310404e+11,5.670626e+10,-2.653268e+33
2616,0,5.840637e+05,3.804233e+05,1.646238e+05,-2.653276e+33
2616,1,-4.492489e+10,1.308637e+11,5.662976e+10,-2.653276e+33
2622,0,5.859045e+05,3.827343e+05,1.656239e+05,-2.653285e+33
2622,1,-4.553798e+10,1.306845e+11,5.655222e+10,-2.653285e+33
2628,0,5.877428e+05,3.850527e+05,1.666272e+05,-2.653293e+33
2628,1,-4.615023e+10,1.305029e+11,5.647363e+10,-2.653293e+33
2634,0,5.895785e+05,3.873783e+05,1.676335e+05,-2.653301e+33
2634,1,-4.676162e+10,1.303188e+11,5.639399e+10,-2.653301e+33
2640,0,5.914116e+05,3.897111e+05,1.686431e+05,-2.653309e+33
2640,1,-4.737215e+10,1.301324e+11,5.631331e+10,-2.653309e+33
2646,0,5.932421e+05,3.920512e+05,1.696557e+05,-2.653317e+33
2646,1,-4.798180e+10,1.299435e+11,5.623159e+10,-2.653317e+33
2652,0,5.950699e+05,3.943985e+05,1.706715e+05,-2.653325e+33
2652,1,-4.859055e+10,1.297523e+11,5.614882e+10,-2.653325e+33
2658,0,5.968950e+05,3.967531e+05,1.716904e+05,-2.653334e+33
2658,1,-4.919841e+10,1.295586e+11,5.606501e+10,-2.653334e+33
2664,0,5.987173e+05,3.991148e+05,1.727124e+05,-2.653342e+33
2664,1,-4.980535e+10,1.293625e+11,5.598016e+10,-2.653342e+33
2670,0,6.005369e+05,4.014838e+05,1.737375e+05,-2.653350e+33
2670,1,-5.041137e+10,1.291640e+11,5.589427e+10,-2.653350e+33
2676,0,6.023537e+05,4.038599e+05,1.747658e+05,-2.653358e+33
2676,1,-5.101645e+10,1.289632e+11,5.580735e+10,-2.653358e+33
2682,0,6.041676e+05,4.062432e+05,1.757971e+05,-2.653366e+33
2682,1,-5.162058e+10,1.287599e+11,5.571940e+10,-2.653366e+33
2688,0,6.059786e+05,4.086337e+05,1.768316e+05,-2.653375e+33
2688,1,-5.222376e+10,1.285543e+11,5.563041e+10,-2.653375e+33
2694,0,6.077868e+05,4.110314e+05,1.778692e+05,-2.653383e+33
2694,1,-5.282597e+10,1.283463e+11,5.554039e+10,-2.653383e+33
2700,0,6.095920e+05,4.134362e+05,1.789098e+05,-2.653391e+33
2700,1,-5.342719e+10,1.281359e+11,5.544934e+10,-2.653391e+33
2706,0,6.113942e+05,4.158481e+05,1.799535e+05,-2.653399e+33
2706,1,-5.402743e+10,1.279231e+11,5.535726e+10,-2.653399e+33
2712,0,6.131934e+05,4.182671e+05,1.810003e+05,-2.653407e+33
2712,1,-5.462666e+10,1.277079e+11,5.526416e+10,-2.653407e+33
2718,0,6.149895e+05,4.206932e+05,1.820502e+05,-2.653416e+33
2718,1,-5.522488e+10,1.274904e+11,5.517003e+10,-2.653416e+33
2724,0,6.167826e+05,4.231265e+05,1.831032e+05,-2.653424e+33
2724,1,-5.582208e+10,1.272705e+11,5.507488e+10,-2.653424e+33
2730,0,6.185726e+05,4.255668e+05,1.841592e+05,-2.653432e+33
2730,1,-5.641824e+10,1.270483e+11,5.497871e+10,-2.653432e+33
2736,0,6.203594e+05,4.280142e+05,1.852183e+05,-2.653440e+33
2736,1,-5.701335e+10,1.268237e+11,5.488152e+10,-2.653440e+33
2742,0,6.221431e+05,4.304687e+05,1.862804e+05,-2.653448e+33
2742,1,-5.760740e+10,1.265968e+11,5.478331e+10,-2.653448e+33
2748,0,6.239235e+05,4.329302e+05,1.873456e+05,-2.653456e+33
2748,1,-5.820039e+10,1.263675e+11,5.468408e+10,-2.653456e+33
2754,0,6.257007e+05,4.353987e+05,1.884138e+05,-2.653465e+33
2754,1,-5.879230e+10,1.261358e+11,5.458385e+10,-2.653465e+33
2760,0,6.274747e+05,4.378743e+05,1.894851e+05,-2.653473e+33
2760,1,-5.938311e+10,1.259018e+11,5.448260e+10,-2.653473e+33
2766,0,6.292453e+05,4.403568e+05,1.905594e+05,-2.653481e+33
2766,1,-5.997282e+10,1.256655e+11,5.438034e+10,-2.653481e+33
2772,0,6.310126e+05,4.428464e+05,1.916367e+05,-2.653489e+33
2772,1,-6.056142e+10,1.254269e+11,5.427707e+10,-2.653489e+33
2778,0,6.327765e+05,4.453429e+05,1.927171e+05,-2.653497e+33
2778,1,-6.114890e+10,1.251859e+11,5.417279e+10,-2.653497e+33
2784,0,6.345370e+05,4.478464e+05,1.938005e+05,-2.653506e+33
2784,1,-6.173524e+10,1.249427e+11,5.406752e+10,-2.653506e+33
2790,0,6.362940e+05,4.503569e+05,1.948868e+05,-2.653514e+33
2790,1,-6.232043e+10,1.246971e+11,5.396123e+10,-2.653514e+33
2796,0,6.380476e+05,4.528743e+05,1.959762e+05,-2.653522e+33
2796,1,-6.290447e+10,1.244491e+11,5.385395e+10,-2.653522e+33
2802,0,6.397977e+05,4.553986e+05,1.970686e+05,-2.653530e+33
2802,1,-6.348734e+10,1.241989e+11,5.374567e+10,-2.653530e+33
2808,0,6.415442e+05,4.579299e+05,1.981640e+05,-2.653538e+33
2808,1,-6.406903e+10,1.239464e+11,5.363640e+10,-2.653538e+33
2814,0,6.432872e+05,4.604680e+05,1.992623e+05,-2.653547e+33
2814,1,-6.464954e+10,1.236916e+11,5.352613e+10,-2.653547e+33
2820,0,6.450266e+05,4.630131e+05,2.003636e+05,-2.653555e+33
2820,1,-6.522884e+10,1.234345e+11,5.341486e+10,-2.653555e+33
2826,0,6.467623e+05,4.655650e+05,2.014679e+05,-2.653563e+33
2826,1,-6.580694e+10,1.231751e+11,5.330261e+10,-2.653563e+33
2832,0,6.484944e+05,4.681237e+05,2.025752e+05,-2.653571e+33
2832,1,-6.638381e+10,1.229134e+11,5.318937e+10,-2.653571e+33
2838,0,6.502227e+05,4.706893e+05,2.036855e+05,-2.653579e+33
2838,1,-6.695945e+10,1.226494e+11,5.307514e+10,-2.653579e+33
2844,0,6.519474e+05,4.732618e+05,2.047986e+05,-2.653587e+33
2844,1,-6.753385e+10,1.223832e+11,5.295993e+10,-2.653587e+33
2850,0,6.536682e+05,4.758410e+05,2.059148e+05,-2.653596e+33
2850,1,-6.810699e+10,1.221147e+11,5.284374e+10,-2.653596e+33
2856,0,6.553853e+05,4.784270e+05,2.070339e+05,-2.653604e+33
2856,1,-6.867887e+10,1.218439e+11,5.272656e+10,-2.653604e+33
2862,0,6.570986e+05,4.810199e+05,2.081559e+05,-2.653612e+33
2862,1,-6.924948e+10,1.215709e+11,5.260841e+10,-2.653612e+33
2868,0,6.588080e+05,4.836195e+05,2.092808e+05,-2.653620e+33
2868,1,-6.981880e+10,1.212956e+11,5.248928e+10,-2.653620e+33
2874,0,6.605135e+05,4.862258e+05,2.104087e+05,-2.653628e+33
2874,1,-7.038682e+10,1.210180e+11,5.236918e+10,-2.653628e+33
2880,0,6.622151e+05,4.888389e+05,2.115395e+05,-2.653637e+33
2880,1,-7.095354e+10,1.207383e+11,5.224811e+10,-2.653637e+33
2886,0,6.639127e+05,4.914587e+05,2.126732e+05,-2.653645e+33
2886,1,-7.151894e+10,1.204562e+11,5.212607e+10,-2.653645e+33
2892,0,6.656063e+05,4.940852e+05,2.138098e+05,-2.653653e+33
2892,1,-7.208302e+10,1.201720e+11,5.200307e+10,-2.653653e+33
2898,0,6.672959e+05,4.967184e+05,2.149493e+05,-2.653661e+33
2898,1,-7.264575e+10,1.198855e+11,5.187909e+10,-2.653661e+33
2904,0,6.689815e+05,4.993583e+05,2.160916e+05,-2.653669e+33
2904,1,-7.320714e+10,1.195968e+11,5.175416e+10,-2.653669e+33
2910,0,6.706630e+05,5.020048e+05,2.172369e+05,-2.653678e+33
2910,1,-7.376717e+10,1.193059e+11,5.162827e+10,-2.653678e+33
2916,0,6.723404e+05,5.046580e+05,2.183850e+05,-2.653686e+33
2916,1,-7.432583e+10,1.190128e+11,5.150142e+10,-2.653686e+33
2922,0,6.740136e+05,5.073178e+05,2.195360e+05,-2.653694e+33
2922,1,-7.488311e+10,1.187174e+11,5.137361e+10,-2.653694e+33
2928,0,6.756827e+05,5.099843e+05,2.206899e+05,-2.653702e+33
2928,1,-7.543900e+10,1.184199e+11,5.124486e+10,-2.653702e+33
2934,0,6.773476e+05,5.126573e+05,2.218466e+05,-2.653710e+33
2934,1,-7.599349e+10,1.181201e+11,5.111515e+10,-2.653710e+33
2940,0,6.790082e+05,5.153369e+05,2.230062e+05,-2.653719e+33
2940,1,-7.654657e+10,1.178182e+11,5.098449e+10,-2.653719e+33
2946,0,6.806646e+05,5.180230e+05,2.241686e+05,-2.653727e+33
2946,1,-7.709823e+10,1.175141e+11,5.085289e+10,-2.653727e+33
2952,0,6.823167e+05,5.207157e+05,2.253338e+05,-2.653735e+33
2952,1,-7.764846e+10,1.172078e+11,5.072035e+10,-2.653735e+33
2958,0,6.839644e+05,5.234149e+05,2.265019e+05,-2.653743e+33
2958,1,-7.819725e+10,1.168993e+11,5.058686e+10,-2.653743e+33
2964,0,6.856078e+05,5.261206e+05,2.276727e+05,-2.653751e+33
2964,1,-7.874459e+10,1.165887e+11,5.045244e+10,-2.653751e+33
2970,0,6.872468e+05,5.288329e+05,2.288464e+05,-2.653760e+33
2970,1,-7.929046e+10,1.162759e+11,5.031708e+10,-2.653760e+33
2976,0,6.888814e+05,5.315516e+05,2.300229e+05,-2.653768e+33
2976,1,-7.983486e+10,1.159610e+11,5.018078e+10,-2.653768e+33
2982,0,6.905115e+05,5.342767e+05,2.312022e+05,-2.653776e+33
2982,1,-8.037778e+10,1.156438e+11,5.004356e+10,-2.653776e+33
2988,0,6.921371e+05,5.370083e+05,2.323842e+05,-2.653784e+33
2988,1,-8.091921e+10,1.153246e+11,4.990541e+10,-2.653784e+33
2994,0,6.937583e+05,5.397463e+05,2.335691e+05,-2.653792e+33
2994,1,-8.145914e+10,1.150032e+11,4.976633e+10,-2.653792e+33
3000,0,6.953749e+05,5.424908e+05,2.347567e+05,-2.653801e+33
3000,1,-8.199756e+10,1.146797e+11,4.962633e+10,-2.653801e+33
3006,0,6.969869e+05,5.452416e+05,2.359471e+05,-2.653809e+33
3006,1,-8.253445e+10,1.143540e+11,4.948541e+10,-2.653809e+33
3012,0,6.985943e+05,5.479987e+05,2.371402e+05,-2.653817e+33
3012,1,-8.306981e+10,1.140263e+11,4.934357e+10,-2.653817e+33
3018,0,7.001971e+05,5.507623e+05,2.383361e+05,-2.653825e+33
3018,1,-8.360363e+10,1.136964e+11,4.920082e+10,-2.653825e+33
3024,0,7.017953e+05,5.535321e+05,2.395347e+05,-2.653833e+33
3024,1,-8.413590e+10,1.133644e+11,4.905716e+10,-2.653833e+33
3030,0,7.033887e+05,5.563083e+05,2.407361e+05,-2.653842e+33
3030,1,-8.466660e+10,1.130303e+11,4.891258e+10,-2.653842e+33
3036,0,7.049774e+05,5.590908e+05,2.419402e+05,-2.653850e+33
3036,1,-8.519573e+10,1.126941e+11,4.876710e+10,-2.653850e+33
3042,0,7.065614e+05,5.618795e+05,2.431470e+05,-2.653858e+33
3042,1,-8.572329e+10,1.123558e+11,4.862071e+10,-2.653858e+33
3048,0,7.081406e+05,5.646745e+05,2.443565e+05,-2.653866e+33
3048,1,-8.624925e+10,1.120155e+11,4.847342e+10,-2.653866e+33
3054,0,7.097150e+05,5.674757e+05,2.455687e+05,-2.653874e+33
3054,1,-8.677361e+10,1.116730e+11,4.832523e+10,-2.653874e+33
3060,0,7.112846e+05,5.702832e+05,2.467836e+05,-2.653882e+33
3060,1,-8.729635e+10,1.113285e+11,4.817615e+10,-2.653882e+33
3066,0,7.128493e+05,5.730968e+05,2.480012e+05,-2.653891e+33
3066,1,-8.781748e+10,1.109819e+11,4.802617e+10,-2.653891e+33
3072,0,7.144091e+05,5.759167e+05,2.492214e+05,-2.653899e+33
3072,1,-8.833698e+10,1.106333e+11,4.787530e+10,-2.653899e+33
3078,0,7.159639e+05,5.787427e+05,2.504443e+05,-2.653907e+33
3078,1,-8.885484e+10,1.102826e+11,4.772354e+10,-2.653907e+33
3084,0,7.175139e+05,5.815748e+05,2.516699e+05,-2.653915e+33
3084,1,-8.937105e+10,1.099299e+11,4.757090e+10,-2.653915e+33
3090,0,7.190588e+05,5.844131e+05,2.528981e+05,-2.653923e+33
3090,1,-8.988560e+10,1.095751e+11,4.741737e+10,-2.653923e+33
3096,0,7.205987e+05,5.872575e+05,2.541290e+05,-2.653932e+33
3096,1,-9.039848e+10,1.092183e+11,4.726297e+10,-2.653932e+33
3102,0,7.221336e+05,5.901079e+05,2.553625e+05,-2.653940e+33
3102,1,-9.090968e+10,1.088594e+11,4.710768e+10,-2.653940e+33
3108,0,7.236635e+05,5.929644e+05,2.565986e+05,-2.653948e+33
3108,1,-9.141919e+10,1.084986e+11,4.695153e+10,-2.653948e+33
3114,0,7.251882e+05,5.958270e+05,2.578374e+05,-2.653956e+33
3114,1,-9.192701e+10,1.081357e+11,4.679450e+10,-2.653956e+33
3120,0,7.267078e+05,5.986956e+05,2.590787e+05,-2.653964e+33
3120,1,-9.243312e+10,1.077708e+11,4.663661e+10,-2.653964e+33
3126,0,7.282222e+05,6.015702e+05,2.603227e+05,-2.653973e+33
3126,1,-9.293752e+10,1.074040e+11,4.647785e+10,-2.653973e+33
3132,0,7.297315e+05,6.044507e+05,2.615692e+05,-2.653981e+33
3132,1,-9.344018e+10,1.070351e+11,4.631822e+10,-2.653981e+33
3138,0,7.312356e+05,6.073373e+05,2.628183e+05,-2.653989e+33
3138,1,-9.394112e+10,1.066642e+11,4.615774e+10,-2.653989e+33
3144,0,7.327344e+05,6.102297e+05,2.640700e+05,-2.653997e+33
3144,1,-9.444031e+10,1.062914e+11,4.599640e+10,-2.653997e+33
3150,0,7.342280e+05,6.131281e+05,2.653242e+05,-2.654005e+33
3150,1,-9.493774e+10,1.059166e+11,4.583421e+10,-2.654005e+33
3156,0,7.357162e+05,6.160324e+05,2.665810e+05,-2.654014e+33
3156,1,-9.543342e+10,1.055398e+11,4.567117e+10,-2.654014e+33
3162,0,7.371992e+05,6.189426e+05,2.678404e+05,-2.654022e+33
3162,1,-9.592732e+10,1.051611e+11,4.550728e+10,-2.654022e+33
3168,0,7.386768e+05,6.218586e+05,2.691023e+05,-2.654030e+33
3168,1,-9.641944e+10,1.047804e+11,4.534255e+10,-2.654030e+33
3174,0,7.401490e+05,6.247805e+05,2.703667e+05,-2.654038e+33
3174,1,-9.690977e+10,1.043978e+11,4.517697e+10,-2.654038e+33
3180,0,7.416158e+05,6.277082e+05,2.716336e+05,-2.654046e+33
3180,1,-9.739830e+10,1.040133e+11,4.501056e+10,-2.654046e+33
3186,0,7.430772e+05,6.306417e+05,2.729030e+05,-2.654055e+33
3186,1,-9.788502e+10,1.036268e+11,4.484331e+10,-2.654055e+33
3192,0,7.445331e+05,6.335809e+05,2.741750e+05,-2.654063e+33
3192,1,-9.836993e+10,1.032384e+11,4.467523e+10,-2.654063e+33
3198,0,7.459836e+05,6.365259e+05,2.754494e+05,-2.654071e+33
3198,1,-9.885301e+10,1.028480e+11,4.450632e+10,-2.654071e+33
3204,0,7.474285e+05,6.394767e+05,2.767263e+05,-2.654079e+33
3204,1,-9.933425e+10,1.024558e+11,4.433659e+10,-2.654079e+33
3210,0,7.488679e+05,6.424331e+05,2.780056e+05,-2.654087e+33
3210,1,-9.981365e+10,1.020617e+11,4.416603e+10,-2.654087e+33
3216,0,7.503018e+05,6.453952e+05,2.792875e+05,-2.654096e+33
3216,1,-1.002912e+11,1.016656e+11,4.399465e+10,-2.654096e+33
3222,0,7.517300e+05,6.483630e+05,2.805717e+05,-2.654104e+33
3222,1,-1.007669e+11,1.012677e+11,4.382246e+10,-2.654104e+33
3228,0,7.531526e+05,6.513365e+05,2.818585e+05,-2.654112e+33
3228,1,-1.012407e+11,1.008679e+11,4.364945e+10,-2.654112e+33
3234,0,7.545696e+05,6.543155e+05,2.831476e+05,-2.654120e+33
3234,1,-1.017126e+11,1.004663e+11,4.347563e+10,-2.654120e+33
3240,0,7.559809e+05,6.573002e+05,2.844392e+05,-2.654128e+33
3240,1,-1.021827e+11,1.000627e+11,4.330101e+10,-2.654128e+33
3246,0,7.573865e+05,6.602904e+05,2.857332e+05,-2.654137e+33
3246,1,-1.026508e+11,9.965735e+10,4.312558e+10,-2.654137e+33
3252,0,7.587864e+05,6.632862e+05,2.870296e+05,-2.654145e+33
3252,1,-1.031170e+11,9.925011e+10,4.294936e+10,-2.654145e+33
3258,0,7.601806e+05,6.662875e+05,2.883283e+05,-2.654153e+33
3258,1,-1.035814e+11,9.884103e+10,4.277233e+10,-2.654153e+33
3264,0,7.615689e+05,6.692943e+05,2.896295e+05,-2.654161e+33
3264,1,-1.040438e+11,9.843012e+10,4.259451e+10,-2.654161e+33
3270,0,7.629515e+05,6.723066e+05,2.909331e+05,-2.654170e+33
3270,1,-1.045042e+11,9.801738e+10,4.241591e+10,-2.654170e+33
3276,0,7.643282e+05,6.753244e+05,2.922390e+05,-2.654178e+33
3276,1,-1.049628e+11,9.760282e+10,4.223651e+10,-2.654178e+33
3282,0,7.656991e+05,6.783476e+05,2.935472e+05,-2.654186e+33
3282,1,-1.054193e+11,9.718645e+10,4.205633e+10,-2.654186e+33
3288,0,7.670641e+05,6.813762e+05,2.948578e+05,-2.654194e+33
3288,1,-1.058740e+11,9.676827e+10,4.187537e+10,-2.654194e+33
3294,0,7.684232e+05,6.844102e+05,2.961707e+05,-2.654202e+33
3294,1,-1.063266e+11,9.634830e+10,4.169363e+10,-2.654202e+33
3300,0,7.697764e+05,6.874496e+05,2.974860e+05,-2.654211e+33
3300,1,-1.067773e+11,9.592655e+10,4.151112e+10,-2.654211e+33
3306,0,7.711236e+05,6.904943e+05,2.988036e+05,-2.654219e+33
3306,1,-1.072260e+11,9.550301e+10,4.132784e+10,-2.654219e+33
3312,0,7.724648e+05,6.935444e+05,3.001234e+05,-2.654227e+33
