step,body,x,y,z,energy
2226,0,8.250038e+04,4.681699e+04,2.203040e+04,-1.863498e+32
2226,1,-2.889695e+10,2.044338e+11,9.619923e+10,-1.863498e+32
2232,0,8.283246e+04,4.715946e+04,2.219156e+04,-1.863505e+32
2232,1,-2.993062e+10,2.043111e+11,9.614153e+10,-1.863505e+32
2238,0,8.316435e+04,4.750332e+04,2.235336e+04,-1.863511e+32
2238,1,-3.096367e+10,2.041842e+11,9.608181e+10,-1.863511e+32
2244,0,8.349602e+04,4.784855e+04,2.251582e+04,-1.863518e+32
2244,1,-3.199606e+10,2.040531e+11,9.602008e+10,-1.863518e+32
2250,0,8.382748e+04,4.819515e+04,2.267892e+04,-1.863524e+32
2250,1,-3.302779e+10,2.039176e+11,9.595634e+10,-1.863524e+32
2256,0,8.415871e+04,4.854313e+04,2.284266e+04,-1.863531e+32
2256,1,-3.405882e+10,2.037779e+11,9.589058e+10,-1.863531e+32
2262,0,8.448972e+04,4.889248e+04,2.300705e+04,-1.863537e+32
2262,1,-3.508913e+10,2.036339e+11,9.582282e+10,-1.863537e+32
2268,0,8.482049e+04,4.924320e+04,2.317209e+04,-1.863544e+32
2268,1,-3.611870e+10,2.034856e+11,9.575305e+10,-1.863544e+32
2274,0,8.515101e+04,4.959529e+04,2.333777e+04,-1.863550e+32
2274,1,-3.714752e+10,2.033330e+11,9.568127e+10,-1.863550e+32
2280,0,8.548129e+04,4.994875e+04,2.350410e+04,-1.863557e+32
2280,1,-3.817555e+10,2.031762e+11,9.560748e+10,-1.863557e+32
2286,0,8.581130e+04,5.030358e+04,2.367107e+04,-1.863563e+32
2286,1,-3.920279e+10,2.030152e+11,9.553169e+10,-1.863563e+32
2292,0,8.614105e+04,5.065977e+04,2.383868e+04,-1.863570e+32
2292,1,-4.022920e+10,2.028499e+11,9.545389e+10,-1.863570e+32
2298,0,8.647053e+04,5.101734e+04,2.400694e+04,-1.863576e+32
2298,1,-4.125476e+10,2.026803e+11,9.537410e+10,-1.863576e+32
2304,0,8.679974e+04,5.137626e+04,2.417583e+04,-1.863583e+32
2304,1,-4.227946e+10,2.025065e+11,9.529230e+10,-1.863583e+32
2310,0,8.712865e+04,5.173656e+04,2.434538e+04,-1.863589e+32
2310,1,-4.330327e+10,2.023284e+11,9.520851e+10,-1.863589e+32
2316,0,8.745728e+04,5.209821e+04,2.451556e+04,-1.863596e+32
2316,1,-4.432617e+10,2.021461e+11,9.512272e+10,-1.863596e+32
2322,0,8.778560e+04,5.246123e+04,2.468638e+04,-1.863602e+32
2322,1,-4.534814e+10,2.019595e+11,9.503494e+10,-1.863602e+32
2328,0,8.811362e+04,5.282560e+04,2.485784e+04,-1.863609e+32
2328,1,-4.636915e+10,2.017687e+11,9.494516e+10,-1.863609e+32
2334,0,8.844132e+04,5.319134e+04,2.502994e+04,-1.863615e+32
2334,1,-4.738919e+10,2.015737e+11,9.485340e+10,-1.863615e+32
2340,0,8.876871e+04,5.355843e+04,2.520269e+04,-1.863622e+32
2340,1,-4.840824e+10,2.013745e+11,9.475964e+10,-1.863622e+32
2346,0,8.909577e+04,5.392688e+04,2.537607e+04,-1.863628e+32
2346,1,-4.942627e+10,2.011710e+11,9.466390e+10,-1.863628e+32
2352,0,8.942250e+04,5.429669e+04,2.555008e+04,-1.863635e+32
2352,1,-5.044326e+10,2.009633e+11,9.456617e+10,-1.863635e+32
2358,0,8.974888e+04,5.466785e+04,2.572474e+04,-1.863641e+32
2358,1,-5.145919e+10,2.007515e+11,9.446646e+10,-1.863641e+32
2364,0,9.007492e+04,5.504036e+04,2.590003e+04,-1.863648e+32
2364,1,-5.247404e+10,2.005353e+11,9.436477e+10,-1.863648e+32
2370,0,9.040060e+04,5.541422e+04,2.607595e+04,-1.863654e+32
2370,1,-5.348779e+10,2.003150e+11,9.426110e+10,-1.863654e+32
2376,0,9.072592e+04,5.578943e+04,2.625251e+04,-1.863661e+32
2376,1,-5.450041e+10,2.000905e+11,9.415546e+10,-1.863661e+32
2382,0,9.105088e+04,5.616599e+04,2.642971e+04,-1.863667e+32
2382,1,-5.551189e+10,1.998618e+11,9.404784e+10,-1.863667e+32
2388,0,9.137546e+04,5.654390e+04,2.660754e+04,-1.863674e+32
2388,1,-5.652221e+10,1.996289e+11,9.393824e+10,-1.863674e+32
2394,0,9.169966e+04,5.692315e+04,2.678600e+04,-1.863680e+32
2394,1,-5.753134e+10,1.993918e+11,9.382668e+10,-1.863680e+32
2400,0,9.202347e+04,5.730374e+04,2.696509e+04,-1.863687e+32
2400,1,-5.853925e+10,1.991506e+11,9.371315e+10,-1.863687e+32
2406,0,9.234689e+04,5.768568e+04,2.714482e+04,-1.863693e+32
2406,1,-5.954594e+10,1.989051e+11,9.359766e+10,-1.863693e+32
2412,0,9.266990e+04,5.806895e+04,2.732518e+04,-1.863700e+32
2412,1,-6.055138e+10,1.986555e+11,9.348020e+10,-1.863700e+32
2418,0,9.299251e+04,5.845357e+04,2.750616e+04,-1.863707e+32
2418,1,-6.155555e+10,1.984018e+11,9.336078e+10,-1.863707e+32
2424,0,9.331470e+04,5.883952e+04,2.768778e+04,-1.863713e+32
2424,1,-6.255843e+10,1.981438e+11,9.323941e+10,-1.863713e+32
2430,0,9.363647e+04,5.922680e+04,2.787002e+04,-1.863720e+32
2430,1,-6.355999e+10,1.978817e+11,9.311608e+10,-1.863720e+32
2436,0,9.395781e+04,5.961542e+04,2.805289e+04,-1.863726e+32
2436,1,-6.456021e+10,1.976155e+11,9.299079e+10,-1.863726e+32
2442,0,9.427871e+04,6.000537e+04,2.823639e+04,-1.863733e+32
2442,1,-6.555908e+10,1.973451e+11,9.286356e+10,-1.863733e+32
2448,0,9.459917e+04,6.039665e+04,2.842051e+04,-1.863739e+32
2448,1,-6.655658e+10,1.970706e+11,9.273438e+10,-1.863739e+32
2454,0,9.491918e+04,6.078926e+04,2.860525e+04,-1.863746e+32
2454,1,-6.755267e+10,1.967919e+11,9.260325e+10,-1.863746e+32
2460,0,9.523874e+04,6.118319e+04,2.879063e+04,-1.863752e+32
2460,1,-6.854735e+10,1.965091e+11,9.247019e+10,-1.863752e+32
2466,0,9.555784e+04,6.157845e+04,2.897662e+04,-1.863759e+32
2466,1,-6.954059e+10,1.962222e+11,9.233518e+10,-1.863759e+32
2472,0,9.587646e+04,6.197503e+04,2.916324e+04,-1.863765e+32
2472,1,-7.053236e+10,1.959312e+11,9.219823e+10,-1.863765e+32
2478,0,9.619461e+04,6.237293e+04,2.935047e+04,-1.863772e+32
2478,1,-7.152266e+10,1.956361e+11,9.205936e+10,-1.863772e+32
2484,0,9.651228e+04,6.277215e+04,2.953833e+04,-1.863778e+32
2484,1,-7.251145e+10,1.953369e+11,9.191855e+10,-1.863778e+32
2490,0,9.682945e+04,6.317268e+04,2.972681e+04,-1.863785e+32
2490,1,-7.349873e+10,1.950335e+11,9.177581e+10,-1.863785e+32
2496,0,9.714614e+04,6.357453e+04,2.991590e+04,-1.863791e+32
2496,1,-7.448445e+10,1.947261e+11,9.163115e+10,-1.863791e+32
2502,0,9.746232e+04,6.397769e+04,3.010562e+04,-1.863798e+32
2502,1,-7.546862e+10,1.944146e+11,9.148457e+10,-1.863798e+32
2508,0,9.777799e+04,6.438216e+04,3.029594e+04,-1.863804e+32
2508,1,-7.645120e+10,1.940990e+11,9.133607e+10,-1.863804e+32
2514,0,9.809314e+04,6.478794e+04,3.048689e+04,-1.863811e+32
2514,1,-7.743217e+10,1.937794e+11,9.118565e+10,-1.863811e+32
2520,0,9.840777e+04,6.519502e+04,3.067845e+04,-1.863817e+32
2520,1,-7.841152e+10,1.934557e+11,9.103332e+10,-1.863817e+32
2526,0,9.872188e+04,6.560341e+04,3.087062e+04,-1.863824e+32
2526,1,-7.938922e+10,1.931279e+11,9.087908e+10,-1.863824e+32
2532,0,9.903544e+04,6.601310e+04,3.106341e+04,-1.863830e+32
2532,1,-8.036525e+10,1.927961e+11,9.072294e+10,-1.863830e+32
2538,0,9.934847e+04,6.642409e+04,3.125680e+04,-1.863837e+32
2538,1,-8.133960e+10,1.924602e+11,9.056489e+10,-1.863837e+32
2544,0,9.966094e+04,6.683637e+04,3.145081e+04,-1.863843e+32
2544,1,-8.231224e+10,1.921203e+11,9.040494e+10,-1.863843e+32
2550,0,9.997287e+04,6.724995e+04,3.164542e+04,-1.863850e+32
2550,1,-8.328315e+10,1.917764e+11,9.024310e+10,-1.863850e+32
2556,0,1.002842e+05,6.766482e+04,3.184065e+04,-1.863856e+32
2556,1,-8.425231e+10,1.914284e+11,9.007936e+10,-1.863856e+32
2562,0,1.005950e+05,6.808098e+04,3.203648e+04,-1.863863e+32
2562,1,-8.521970e+10,1.910764e+11,8.991374e+10,-1.863863e+32
2568,0,1.009052e+05,6.849843e+04,3.223292e+04,-1.863869e+32
2568,1,-8.618530e+10,1.907204e+11,8.974623e+10,-1.863869e+32
2574,0,1.012149e+05,6.891717e+04,3.242996e+04,-1.863876e+32
2574,1,-8.714909e+10,1.903605e+11,8.957683e+10,-1.863876e+32
2580,0,1.015239e+05,6.933719e+04,3.262760e+04,-1.863882e+32
2580,1,-8.811106e+10,1.899965e+11,8.940556e+10,-1.863882e+32
2586,0,1.018324e+05,6.975848e+04,3.282585e+04,-1.863889e+32
2586,1,-8.907117e+10,1.896285e+11,8.923241e+10,-1.863889e+32
2592,0,1.021402e+05,7.018106e+04,3.302470e+04,-1.863895e+32
2592,1,-9.002941e+10,1.892566e+11,8.905739e+10,-1.863895e+32
2598,0,1.024475e+05,7.060491e+04,3.322415e+04,-1.863902e+32
2598,1,-9.098576e+10,1.888807e+11,8.888050e+10,-1.863902e+32
2604,0,1.027541e+05,7.103004e+04,3.342420e+04,-1.863908e+32
2604,1,-9.194020e+10,1.885008e+11,8.870174e+10,-1.863908e+32
2610,0,1.030601e+05,7.145643e+04,3.362484e+04,-1.863915e+32
2610,1,-9.289271e+10,1.881170e+11,8.852113e+10,-1.863915e+32
2616,0,1.033655e+05,7.188409e+04,3.382609e+04,-1.863921e+32
2616,1,-9.384327e+10,1.877292e+11,8.833866e+10,-1.863921e+32
2622,0,1.036702e+05,7.231302e+04,3.402792e+04,-1.863928e+32
2622,1,-9.479186e+10,1.873375e+11,8.815433e+10,-1.863928e+32
2628,0,1.039743e+05,7.274321e+04,3.423036e+04,-1.863934e+32
2628,1,-9.573845e+10,1.869418e+11,8.796816e+10,-1.863934e+32
2634,0,1.042778e+05,7.317466e+04,3.443338e+04,-1.863941e+32
2634,1,-9.668304e+10,1.865423e+11,8.778014e+10,-1.863941e+32
2640,0,1.045806e+05,7.360737e+04,3.463700e+04,-1.863947e+32
2640,1,-9.762560e+10,1.861388e+11,8.759028e+10,-1.863947e+32
2646,0,1.048828e+05,7.404133e+04,3.484121e+04,-1.863954e+32
2646,1,-9.856610e+10,1.857314e+11,8.739858e+10,-1.863954e+32
2652,0,1.051843e+05,7.447655e+04,3.504600e+04,-1.863960e+32
2652,1,-9.950454e+10,1.853202e+11,8.720504e+10,-1.863960e+32
2658,0,1.054851e+05,7.491301e+04,3.525139e+04,-1.863967e+32
2658,1,-1.004409e+11,1.849050e+11,8.700968e+10,-1.863967e+32
2664,0,1.057852e+05,7.535072e+04,3.545736e+04,-1.863973e+32
2664,1,-1.013751e+11,1.844859e+11,8.681249e+10,-1.863973e+32
2670,0,1.060847e+05,7.578967e+04,3.566391e+04,-1.863980e+32
2670,1,-1.023072e+11,1.840630e+11,8.661348e+10,-1.863980e+32
2676,0,1.063834e+05,7.622987e+04,3.587105e+04,-1.863986e+32
2676,1,-1.032372e+11,1.836362e+11,8.641266e+10,-1.863986e+32
2682,0,1.066815e+05,7.667130e+04,3.607877e+04,-1.863993e+32
2682,1,-1.041650e+11,1.832056e+11,8.621002e+10,-1.863993e+32
2688,0,1.069789e+05,7.711397e+04,3.628708e+04,-1.863999e+32
2688,1,-1.050906e+11,1.827711e+11,8.600557e+10,-1.863999e+32
2694,0,1.072755e+05,7.755786e+04,3.649596e+04,-1.864006e+32
2694,1,-1.060140e+11,1.823328e+11,8.579932e+10,-1.864006e+32
2700,0,1.075715e+05,7.800299e+04,3.670542e+04,-1.864012e+32
2700,1,-1.069352e+11,1.818907e+11,8.559126e+10,-1.864012e+32
2706,0,1.078667e+05,7.844935e+04,3.691546e+04,-1.864019e+32
2706,1,-1.078541e+11,1.814447e+11,8.538141e+10,-1.864019e+32
2712,0,1.081612e+05,7.889692e+04,3.712607e+04,-1.864025e+32
2712,1,-1.087707e+11,1.809950e+11,8.516977e+10,-1.864025e+32
2718,0,1.084549e+05,7.934572e+04,3.733726e+04,-1.864032e+32
2718,1,-1.096851e+11,1.805414e+11,8.495635e+10,-1.864032e+32
2724,0,1.087480e+05,7.979574e+04,3.754902e+04,-1.864038e+32
2724,1,-1.105972e+11,1.800841e+11,8.474114e+10,-1.864038e+32
2730,0,1.090402e+05,8.024696e+04,3.776135e+04,-1.864045e+32
2730,1,-1.115069e+11,1.796230e+11,8.452415e+10,-1.864045e+32
2736,0,1.093318e+05,8.069940e+04,3.797426e+04,-1.864051e+32
2736,1,-1.124143e+11,1.791581e+11,8.430539e+10,-1.864051e+32
2742,0,1.096225e+05,8.115305e+04,3.818773e+04,-1.864058e+32
2742,1,-1.133194e+11,1.786894e+11,8.408485e+10,-1.864058e+32
2748,0,1.099125e+05,8.160790e+04,3.840176e+04,-1.864064e+32
2748,1,-1.142221e+11,1.782170e+11,8.386256e+10,-1.864064e+32
2754,0,1.102017e+05,8.206395e+04,3.861637e+04,-1.864071e+32
2754,1,-1.151223e+11,1.777409e+11,8.363850e+10,-1.864071e+32
2760,0,1.104902e+05,8.252121e+04,3.883153e+04,-1.864077e+32
2760,1,-1.160202e+11,1.772610e+11,8.341269e+10,-1.864077e+32
2766,0,1.107779e+05,8.297965e+04,3.904726e+04,-1.864084e+32
2766,1,-1.169156e+11,1.767774e+11,8.318513e+10,-1.864084e+32
2772,0,1.110647e+05,8.343929e+04,3.926355e+04,-1.864091e+32
2772,1,-1.178085e+11,1.762901e+11,8.295582e+10,-1.864091e+32
2778,0,1.113508e+05,8.390012e+04,3.948040e+04,-1.864097e+32
2778,1,-1.186990e+11,1.757991e+11,8.272478e+10,-1.864097e+32
2784,0,1.116361e+05,8.436213e+04,3.969780e+04,-1.864104e+32
2784,1,-1.195870e+11,1.753044e+11,8.249199e+10,-1.864104e+32
2790,0,1.119206e+05,8.482532e+04,3.991577e+04,-1.864110e+32
2790,1,-1.204725e+11,1.748060e+11,8.225748e+10,-1.864110e+32
2796,0,1.122042e+05,8.528970e+04,4.013428e+04,-1.864117e+32
2796,1,-1.213554e+11,1.743040e+11,8.202124e+10,-1.864117e+32
2802,0,1.124871e+05,8.575524e+04,4.035335e+04,-1.864123e+32
2802,1,-1.222358e+11,1.737983e+11,8.178327e+10,-1.864123e+32
2808,0,1.127691e+05,8.622196e+04,4.057298e+04,-1.864130e+32
2808,1,-1.231137e+11,1.732890e+11,8.154359e+10,-1.864130e+32
2814,0,1.130503e+05,8.668985e+04,4.079315e+04,-1.864136e+32
2814,1,-1.239889e+11,1.727760e+11,8.130220e+10,-1.864136e+32
2820,0,1.133306e+05,8.715891e+04,4.101387e+04,-1.864143e+32
2820,1,-1.248615e+11,1.722594e+11,8.105911e+10,-1.864143e+32
2826,0,1.136101e+05,8.762912e+04,4.123513e+04,-1.864149e+32
2826,1,-1.257316e+11,1.717391e+11,8.081431e+10,-1.864149e+32
2832,0,1.138888e+05,8.810049e+04,4.145695e+04,-1.864156e+32
2832,1,-1.265989e+11,1.712153e+11,8.056781e+10,-1.864156e+32
2838,0,1.141666e+05,8.857302e+04,4.167930e+04,-1.864162e+32
2838,1,-1.274636e+11,1.706879e+11,8.031963e+10,-1.864162e+32
2844,0,1.144435e+05,8.904670e+04,4.190220e+04,-1.864169e+32
2844,1,-1.283257e+11,1.701569e+11,8.006976e+10,-1.864169e+32
2850,0,1.147196e+05,8.952152e+04,4.212563e+04,-1.864175e+32
2850,1,-1.291850e+11,1.696223e+11,7.981821e+10,-1.864175e+32
2856,0,1.149948e+05,8.999749e+04,4.234961e+04,-1.864182e+32
2856,1,-1.300417e+11,1.690842e+11,7.956498e+10,-1.864182e+32
2862,0,1.152692e+05,9.047460e+04,4.257412e+04,-1.864188e+32
2862,1,-1.308956e+11,1.685425e+11,7.931008e+10,-1.864188e+32
2868,0,1.155426e+05,9.095285e+04,4.279916e+04,-1.864195e+32
2868,1,-1.317467e+11,1.679973e+11,7.905352e+10,-1.864195e+32
2874,0,1.158152e+05,9.143223e+04,4.302474e+04,-1.864201e+32
2874,1,-1.325951e+11,1.674485e+11,7.879530e+10,-1.864201e+32
2880,0,1.160868e+05,9.191274e+04,4.325085e+04,-1.864208e+32
2880,1,-1.334407e+11,1.668963e+11,7.853542e+10,-1.864208e+32
2886,0,1.163576e+05,9.239437e+04,4.347749e+04,-1.864214e+32
2886,1,-1.342835e+11,1.663405e+11,7.827390e+10,-1.864214e+32
2892,0,1.166274e+05,9.287712e+04,4.370466e+04,-1.864221e+32
2892,1,-1.351234e+11,1.657812e+11,7.801073e+10,-1.864221e+32
2898,0,1.168964e+05,9.336100e+04,4.393235e+04,-1.864227e+32
2898,1,-1.359606e+11,1.652185e+11,7.774593e+10,-1.864227e+32
2904,0,1.171644e+05,9.384599e+04,4.416057e+04,-1.864234e+32
2904,1,-1.367948e+11,1.646523e+11,7.747949e+10,-1.864234e+32
2910,0,1.174315e+05,9.433208e+04,4.438931e+04,-1.864240e+32
2910,1,-1.376262e+11,1.640826e+11,7.721143e+10,-1.864240e+32
2916,0,1.176977e+05,9.481929e+04,4.461857e+04,-1.864247e+32
2916,1,-1.384548e+11,1.635095e+11,7.694175e+10,-1.864247e+32
2922,0,1.179629e+05,9.530760e+04,4.484835e+04,-1.864253e+32
2922,1,-1.392804e+11,1.629330e+11,7.667045e+10,-1.864253e+32
2928,0,1.182272e+05,9.579700e+04,4.507865e+04,-1.864260e+32
2928,1,-1.401030e+11,1.623530e+11,7.639754e+10,-1.864260e+32
2934,0,1.184906e+05,9.628750e+04,4.530946e+04,-1.864266e+32
2934,1,-1.409228e+11,1.617697e+11,7.612303e+10,-1.864266e+32
2940,0,1.187530e+05,9.677910e+04,4.554079e+04,-1.864273e+32
2940,1,-1.417395e+11,1.611829e+11,7.584692e+10,-1.864273e+32
2946,0,1.190144e+05,9.727178e+04,4.577262e+04,-1.864279e+32
2946,1,-1.425533e+11,1.605928e+11,7.556921e+10,-1.864279e+32
2952,0,1.192749e+05,9.776554e+04,4.600497e+04,-1.864286e+32
2952,1,-1.433641e+11,1.599992e+11,7.528992e+10,-1.864286e+32
2958,0,1.195344e+05,9.826038e+04,4.623783e+04,-1.864292e+32
2958,1,-1.441719e+11,1.594024e+11,7.500905e+10,-1.864292e+32
2964,0,1.197930e+05,9.875630e+04,4.647119e+04,-1.864299e+32
2964,1,-1.449767e+11,1.588021e+11,7.472661e+10,-1.864299e+32
2970,0,1.200505e+05,9.925329e+04,4.670505e+04,-1.864306e+32
2970,1,-1.457784e+11,1.581986e+11,7.444259e+10,-1.864306e+32
2976,0,1.203071e+05,9.975134e+04,4.693942e+04,-1.864312e+32
2976,1,-1.465770e+11,1.575917e+11,7.415702e+10,-1.864312e+32
2982,0,1.205627e+05,1.002505e+05,4.717429e+04,-1.864319e+32
2982,1,-1.473726e+11,1.569815e+11,7.386988e+10,-1.864319e+32
2988,0,1.208173e+05,1.007506e+05,4.740965e+04,-1.864325e+32
2988,1,-1.481650e+11,1.563680e+11,7.358120e+10,-1.864325e+32
2994,0,1.210709e+05,1.012519e+05,4.764551e+04,-1.864332e+32
2994,1,-1.489544e+11,1.557512e+11,7.329097e+10,-1.864332e+32
3000,0,1.213235e+05,1.017542e+05,4.788187e+04,-1.864338e+32
3000,1,-1.497406e+11,1.551312e+11,7.299920e+10,-1.864338e+32
3006,0,1.215750e+05,1.022575e+05,4.811872e+04,-1.864345e+32
3006,1,-1.505237e+11,1.545079e+11,7.270590e+10,-1.864345e+32
3012,0,1.218256e+05,1.027619e+05,4.835606e+04,-1.864351e+32
3012,1,-1.513036e+11,1.538814e+11,7.241107e+10,-1.864351e+32
3018,0,1.220751e+05,1.032673e+05,4.859388e+04,-1.864358e+32
3018,1,-1.520804e+11,1.532516e+11,7.211472e+10,-1.864358e+32
3024,0,1.223237e+05,1.037737e+05,4.883220e+04,-1.864364e+32
3024,1,-1.528539e+11,1.526186e+11,7.181686e+10,-1.864364e+32
3030,0,1.225711e+05,1.042812e+05,4.907100e+04,-1.864371e+32
3030,1,-1.536242e+11,1.519824e+11,7.151749e+10,-1.864371e+32
3036,0,1.228176e+05,1.047897e+05,4.931028e+04,-1.864377e+32
3036,1,-1.543913e+11,1.513430e+11,7.121662e+10,-1.864377e+32
3042,0,1.230630e+05,1.052992e+05,4.955004e+04,-1.864384e+32
3042,1,-1.551552e+11,1.507005e+11,7.091425e+10,-1.864384e+32
3048,0,1.233073e+05,1.058097e+05,4.979028e+04,-1.864390e+32
3048,1,-1.559158e+11,1.500547e+11,7.061039e+10,-1.864390e+32
3054,0,1.235506e+05,1.063213e+05,5.003100e+04,-1.864397e+32
3054,1,-1.566731e+11,1.494058e+11,7.030505e+10,-1.864397e+32
3060,0,1.237929e+05,1.068338e+05,5.027219e+04,-1.864403e+32
3060,1,-1.574271e+11,1.487538e+11,6.999824e+10,-1.864403e+32
3066,0,1.240341e+05,1.073474e+05,5.051385e+04,-1.864410e+32
3066,1,-1.581779e+11,1.480987e+11,6.968995e+10,-1.864410e+32
3072,0,1.242742e+05,1.078620e+05,5.075598e+04,-1.864416e+32
3072,1,-1.589252e+11,1.474404e+11,6.938020e+10,-1.864416e+32
3078,0,1.245132e+05,1.083775e+05,5.099858e+04,-1.864423e+32
3078,1,-1.596693e+11,1.467791e+11,6.906900e+10,-1.864423e+32
3084,0,1.247512e+05,1.088940e+05,5.124165e+04,-1.864429e+32
3084,1,-1.604100e+11,1.461147e+11,6.875634e+10,-1.864429e+32
3090,0,1.249881e+05,1.094116e+05,5.148518e+04,-1.864436e+32
3090,1,-1.611473e+11,1.454472e+11,6.844224e+10,-1.864436e+32
3096,0,1.252238e+05,1.099301e+05,5.172917e+04,-1.864442e+32
3096,1,-1.618813e+11,1.447766e+11,6.812670e+10,-1.864442e+32
3102,0,1.254585e+05,1.104496e+05,5.197363e+04,-1.864449e+32
3102,1,-1.626118e+11,1.441030e+11,6.780973e+10,-1.864449e+32
3108,0,1.256921e+05,1.109700e+05,5.221854e+04,-1.864455e+32
3108,1,-1.633389e+11,1.434264e+11,6.749134e+10,-1.864455e+32
3114,0,1.259246e+05,1.114915e+05,5.246390e+04,-1.864462e+32
3114,1,-1.640626e+11,1.427468e+11,6.717153e+10,-1.864462e+32
3120,0,1.261560e+05,1.120139e+05,5.270972e+04,-1.864469e+32
3120,1,-1.647828e+11,1.420641e+11,6.685030e+10,-1.864469e+32
3126,0,1.263863e+05,1.125372e+05,5.295599e+04,-1.864475e+32
3126,1,-1.654996e+11,1.413785e+11,6.652768e+10,-1.864475e+32
3132,0,1.266155e+05,1.130615e+05,5.320271e+04,-1.864482e+32
3132,1,-1.662129e+11,1.406899e+11,6.620366e+10,-1.864482e+32
3138,0,1.268435e+05,1.135868e+05,5.344987e+04,-1.864488e+32
3138,1,-1.669227e+11,1.399984e+11,6.587824e+10,-1.864488e+32
3144,0,1.270704e+05,1.141130e+05,5.369748e+04,-1.864495e+32
3144,1,-1.676290e+11,1.393039e+11,6.555145e+10,-1.864495e+32
3150,0,1.272962e+05,1.146401e+05,5.394553e+04,-1.864501e+32
3150,1,-1.683318e+11,1.386065e+11,6.522327e+10,-1.864501e+32
3156,0,1.275208e+05,1.151682e+05,5.419403e+04,-1.864508e+32
3156,1,-1.690310e+11,1.379062e+11,6.489373e+10,-1.864508e+32
3162,0,1.277443e+05,1.156972e+05,5.444296e+04,-1.864514e+32
3162,1,-1.697267e+11,1.372030e+11,6.456282e+10,-1.864514e+32
3168,0,1.279667e+05,1.162271e+05,5.469232e+04,-1.864521e+32
3168,1,-1.704188e+11,1.364969e+11,6.423056e+10,-1.864521e+32
3174,0,1.281879e+05,1.167580e+05,5.494212e+04,-1.864527e+32
3174,1,-1.711073e+11,1.357879e+11,6.389694e+10,-1.864527e+32
3180,0,1.284079e+05,1.172897e+05,5.519235e+04,-1.864534e+32
3180,1,-1.717923e+11,1.350761e+11,6.356199e+10,-1.864534e+32
3186,0,1.286268e+05,1.178224e+05,5.544301e+04,-1.864540e+32
3186,1,-1.724736e+11,1.343615e+11,6.322570e+10,-1.864540e+32
3192,0,1.288445e+05,1.183560e+05,5.569410e+04,-1.864547e+32
3192,1,-1.731513e+11,1.336440e+11,6.288808e+10,-1.864547e+32
3198,0,1.290611e+05,1.188905e+05,5.594561e+04,-1.864553e+32
3198,1,-1.738253e+11,1.329237e+11,6.254914e+10,-1.864553e+32
3204,0,1.292765e+05,1.194259e+05,5.619754e+04,-1.864560e+32
3204,1,-1.744957e+11,1.322006e+11,6.220889e+10,-1.864560e+32
3210,0,1.294907e+05,1.199621e+05,5.644989e+04,-1.864566e+32
3210,1,-1.751625e+11,1.314748e+11,6.186733e+10,-1.864566e+32
3216,0,1.297037e+05,1.204993e+05,5.670266e+04,-1.864573e+32
3216,1,-1.758255e+11,1.307462e+11,6.152447e+10,-1.864573e+32
3222,0,1.299155e+05,1.210373e+05,5.695585e+04,-1.864579e+32
3222,1,-1.764849e+11,1.300148e+11,6.118032e+10,-1.864579e+32
3228,0,1.301261e+05,1.215763e+05,5.720945e+04,-1.864586e+32
3228,1,-1.771405e+11,1.292807e+11,6.083488e+10,-1.864586e+32
3234,0,1.303356e+05,1.221161e+05,5.746346e+04,-1.864592e+32
3234,1,-1.777924e+11,1.285439e+11,6.048817e+10,-1.864592e+32
3240,0,1.305438e+05,1.226567e+05,5.771787e+04,-1.864599e+32
3240,1,-1.784406e+11,1.278044e+11,6.014018e+10,-1.864599e+32
3246,0,1.307508e+05,1.231983e+05,5.797270e+04,-1.864606e+32
3246,1,-1.790850e+11,1.270622e+11,5.979093e+10,-1.864606e+32
3252,0,1.309567e+05,1.237406e+05,5.822792e+04,-1.864612e+32
3252,1,-1.797257e+11,1.263173e+11,5.944042e+10,-1.864612e+32
3258,0,1.311613e+05,1.242839e+05,5.848355e+04,-1.864619e+32
3258,1,-1.803626e+11,1.255698e+11,5.908867e+10,-1.864619e+32
3264,0,1.313647e+05,1.248280e+05,5.873958e+04,-1.864625e+32
3264,1,-1.809956e+11,1.248197e+11,5.873567e+10,-1.864625e+32
3270,0,1.315668e+05,1.253729e+05,5.899600e+04,-1.864632e+32
3270,1,-1.816249e+11,1.240669e+11,5.838144e+10,-1.864632e+32
3276,0,1.317678e+05,1.259186e+05,5.925282e+04,-1.864638e+32
3276,1,-1.822504e+11,1.233115e+11,5.802599e+10,-1.864638e+32
3282,0,1.319675e+05,1.264652e+05,5.951003e+04,-1.864645e+32
3282,1,-1.828720e+11,1.225535e+11,5.766931e+10,-1.864645e+32
3288,0,1.321660e+05,1.270127e+05,5.976763e+04,-1.864651e+32
3288,1,-1.834898e+11,1.217930e+11,5.731142e+10,-1.864651e+32
3294,0,1.323632e+05,1.275609e+05,6.002561e+04,-1.864658e+32
3294,1,-1.841037e+11,1.210299e+11,5.695233e+10,-1.864658e+32
3300,0,1.325592e+05,1.281100e+05,6.028398e+04,-1.864664e+32
3300,1,-1.847138e+11,1.202642e+11,5.659204e+10,-1.864664e+32
3306,0,1.327539e+05,1.286599e+05,6.054273e+04,-1.864671e+32
3306,1,-1.853200e+11,1.194960e+11,5.623057e+10,-1.864671e+32
3312,0,1.329474e+05,1.292105e+05,6.080186e+04,-1.864677e+32
